VOYAGE_ID,VESSEL_ID,VESSEL_TYPE_ID,VOYAGE_START_TS,MILES_BALLAST,MILES_LOADED,MILES_TOTAL,DAYS_AT_SEA,DAYS_IN_PORT_TOTAL,DAYS_TOTAL,HAS_CANAL_PASSAGE,CANAL_COST,CANAL_1_ID,CANAL_2_ID,VOYAGE_STATUS,VOYAGE_START_DATE,VESSEL_NAME,DWT_SUMMER,DRAFT_SUMMER,LOA,BEAM,BUILT_YEAR,FLAG_ID,N_CARGO_ROWS,N_UNIQUE_CARGO,TOTAL_CARGO_QUANTITY,HOURS_PER_NM,BALLAST_FRAC,MONTH_NO,YEAR,VOYAGE_YEAR_MONTH,VESSEL_AGE_YEARS
1678290,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
2013572,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1133499,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1142435,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1397832,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1501842,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1744913,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1128591,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1661176,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1688621,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1369488,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1786481,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1134640,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1227838,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1806665,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1817401,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
