"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
1222852,1040617,"P",25-JAN-24,0,0,0,,4702.142641371842,4879.463508076253,32.24578992602724,0,15.824518504616776,16.421271421410466,0,103765,,,,,01-APR-25,07-APR-25,1840000,1840000,1771000,0,185000,0,0,0,0,0,0,0,0
1223491,1043366,"T",26-MAR-25,0,0,0,,3988.3636857807965,16369.11942713326,68.51076047615308,0,13.422377788685372,55.08838268746771,0,103436,,,,,,,2562000,2562000,2465925,0,30000,0,0,0,0,0,0,0,0
1224951,1043366,"T",26-MAR-25,0,0,0,,3988.3636857807965,16369.11942713326,68.51076047615308,0,13.422377788685372,55.08838268746771,0,103436,,,,,,,2562000,2562000,2465925,0,30000,0,0,0,0,0,0,0,0
1225691,1043366,"T",26-MAR-25,0,0,0,,3988.3636857807965,16369.11942713326,68.51076047615308,0,13.422377788685372,55.08838268746771,0,103436,,,,,,,2562000,2562000,2465925,0,30000,0,0,0,0,0,0,0,0
1256959,1042074,"T",03-MAY-25,0,1,0,,3616.4554321123833,9017.978952931848,45.062815973324426,0,12.898691041200834,32.16412493212359,10,102355,,,,,22-APR-25,24-APR-25,4492929.999999999,4492929.999999999,4324445.124999999,0,226000,0,0,0,0,0,0,0,0
1258771,1041542,"T",01-APR-25,0,0,0,,236.26655139045064,4298.882468177524,16.250950653451913,0,0.8466218091491148,15.404328844302796,20.758,102379,,,,,23-APR-25,25-APR-25,2277600,2277600,2192190,0,170000,0,0,0,0,0,0,0,0
1259762,1042074,"T",03-MAY-25,0,1,0,,3616.4554321123833,9017.978952931848,45.062815973324426,0,12.898691041200834,32.16412493212359,10,102355,,,,,22-APR-25,24-APR-25,4492929.999999999,4492929.999999999,4324445.124999999,0,226000,0,0,0,0,0,0,0,0
1267163,1042278,"T",26-OCT-22,0,0,0,,500.6950446149975,386.9141061970566,2.98714618061749,0,1.6850314001466262,1.3021147804708635,0,104526,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1269182,1041179,"T",15-APR-25,0,0,0,,3421.1505845542038,3421.150584554204,24.12349771160016,0,12.061748855800078,12.06174885580008,0,101967,,,,,,,961260,961260,925212.75,0,115000,0,0,0,0,20000,0,0,0
1270270,1040617,"A",08-MAR-24,0,0,0,,170.06134261259075,5439.560593130829,18.8741186271675,0,0.5679050925925926,18.30621353457491,0,100469,,,,,,,2997000,3004500,2967037.5,0,51461.240000000005,0,0,0,0,29377.25,7500,0,0
1270805,1042784,"T",21-JUL-23,0,0,0,,4402.661845275763,4363.345454704852,30.03283983901958,0,15.068802542435634,14.964037296583948,1,103527,,,,,,,972650,972650,936175.625,0,43000,0,0,0,0,0,0,0,0
1272642,1040826,"T",21-DEC-23,0,0,0,,1829.4632277599173,5150.79159362607,23.49124218735669,0,6.156847401115106,17.33439478624158,0,100817,,,,,,,1400000,1400000,1347500,0,150000,0,0,0,0,15000,0,0,0
1274843,1040617,"T",08-MAR-24,0,0,0,,4402.661845275763,4363.345454704852,30.830617287107454,0,15.447027542955732,15.383589744151722,2,103527,,,,,,,1389500.0000000002,1389500.0000000002,1337393.7500000002,0,42500,0,0,0,0,0,0,0,0
1275456,1040826,"A",21-DEC-23,0,0,0,,5125.08200921149,26952.347164478713,92.93418116250848,0,2.2291666666666665,90.70501449584181,0,100265,,,,,30-APR-25,17-MAY-25,4650000,4800250,4659625,0,40000,0,0,0,0,1555,250,0,0
1275899,1040617,"T",08-MAR-24,0,0,0,,4402.661845275763,4363.345454704852,30.830617287107454,0,15.447027542955732,15.383589744151722,2,103527,,,,,,,1389500.0000000002,1389500.0000000002,1337393.7500000002,0,42500,0,0,0,0,0,0,0,0
1276622,1040617,"P",08-MAR-24,0,0,0,,170.06134261259075,5162.008997764303,17.944467491653008,0,0.572321826100065,17.372145665552942,0,100469,,,,,,,3000000,3000250,2962750,0,40000,0,0,0,0,1555,250,0,0
1277164,1040617,"T",28-MAR-24,0,0,0,,0,10605.98121625818,50,0,0,50,0,103029,,,,,,,950000,952500,952500,0,0,0,0,0,0,0,0,0,0
1278957,1042784,"T",01-NOV-22,0,1,0,,5917.4603859743565,8461.03175676276,50.276416879303085,0,19.914530145106006,30.361886734197075,0,100817,,,,,,,2520000,2520000,2488500,0,78000,0,0,0,0,5000,0,0,0
1281967,1040969,"T",02-APR-25,0,0,0,,0,5136.515722630012,18.726880238755253,0,0,18.726880238755253,0,103029,,,,,,,2000000,2000000,1925000,0,105000,0,0,0,0,0,0,0,0
1282433,1040617,"A",28-MAR-24,0,0,0,,5143.01829015692,6622.097996701483,37.21777822367704,0,15.004444444444445,22.213333779232592,0,103029,,,,,,,4182026.3999999994,4276626.619999999,4161703.121749999,0,70000,0,0,0,0,35808.92,36850.22,0,0
1282985,1040617,"T",28-MAR-24,0,0,0,,5129.837399721669,6108.732886967798,37.822111541743396,0,17.26387586444792,20.55823567729547,0,103029,,,,,,,1200000,1200000,1155000,0,0,0,0,0,0,0,0,0,0
1285633,1040826,"T",21-DEC-23,0,0,0,,5551.463662582448,9838.100243277082,51.79180160625803,0,18.6828104029217,33.10899120333633,3,101014,,,,915733,10-APR-25,12-APR-25,3672459.578514099,3672459.578514099,3534742.3443198204,0,215000,0,0,0,0,15000,0,0,0
1287130,1040826,"T",21-DEC-23,0,0,0,,5092.9104111688475,5628.481315569872,36.081606772678384,0,17.139602345279776,18.942004427398608,0,100265,,,,,,,4200000,4210000,4210000,0,70000,0,0,0,0,5555,10000,0,0
1288406,1040617,"P",28-MAR-24,0,0,0,,5129.837399721669,5628.481315569872,33.90403017658681,0,14.9620257491882,18.942004427398608,0,103029,,,,,,,4200000,4210000,4210000,0,70000,0,0,0,0,5555,10000,0,0
1289151,1040617,"T",05-MAY-24,0,0,0,,0,5129.837399721669,40,0,0,40,0,103029,,,,,,,800000,800000,800000,0,0,0,0,0,0,0,0,0,0
1289673,1042844,"T",27-JAN-25,0,0,0,,4419.994125705499,4419.994125705502,29.749960461479326,0,14.874980230739657,14.874980230739668,0,101122,,,,,,,2286570,2398570,2308623.625,0,180000,0,0,0,0,50000,112000,0,0
1293013,1041179,"T",15-APR-25,0,0,0,,2668.482093915785,3014.1509205415296,53.98046858529351,0,8.980468585293506,45,0,104424,,,,,,,1440000,1440000,1422000,0,0,0,0,0,0,0,0,0,0
1294569,1042074,"T",03-MAY-25,0,0,0,,0,8929.480931094313,60,0,0,60,0,110855,,,,,,,3600000,3600000,3555000,0,0,0,0,0,0,0,0,0,0
1296562,1042074,"T",03-MAY-25,0,1,0,,1929.563803920798,3735.1937534802396,20.67428561593578,0,6.978575186508236,13.695710429427544,9.474,102355,,,,,29-APR-25,30-APR-25,2518229.9999999995,2518229.9999999995,2423796.3749999995,0,306644.83999999997,0,0,0,0,0,0,0,0
1304222,1042074,"T",03-MAY-25,0,1,0,,3410.592049832604,9005.999586648843,59.217409243861425,0,12.217409243861429,47,0,102355,,,,,,,2820000,2820000,2784750,0,0,0,0,0,0,0,0,0,0
1305120,1042074,"T",03-MAY-25,0,1,0,,3949.068856074358,8099.37456906518,61.14953709453656,0,14.149537094536564,47,0,102355,,,,,,,2843500,2843500,2807956.25,0,0,0,0,0,0,0,0,0,0
1305989,1042074,"T",03-MAY-25,0,1,0,,4951.584685715956,9005.999586648843,67.74188548408561,0,17.741885484085618,50,0,102355,,,,,,,3000000,3000000,2962500,0,0,0,0,0,0,0,0,0,0
1306530,1042074,"T",03-MAY-25,0,1,0,,4951.584685715956,9005.999586648843,67.74188548408561,0,17.741885484085618,50,0,102355,,,,,,,3000000,3000000,2962500,0,0,0,0,0,0,0,0,0,0
1307241,1042074,"T",03-MAY-25,0,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,,,,2820000,2820000,2784750,0,0,0,0,0,0,0,0,0,0
1319949,1038877,"T",25-APR-25,0,0,0,,4413.249152756335,4411.990361395607,30.888338299531796,0,15.446372034647172,15.441966264884623,0,101122,,,,,12-JUN-25,14-JUN-25,2239055.0000000005,2239055.0000000005,2155090.4375000005,0,180000,0,0,0,0,50000,0,0,0
1381027,1041021,"A",15-APR-25,0,0,0,,0,5337.39482789429,36.045138888888886,0,0,36.045138888888886,14.752,100269,,,,,30-APR-25,01-MAY-25,1650000,2274333.333333333,2189927.083333333,0,105000,0,0,0,0,0,23500,0,0
1396573,1043540,"A",29-JAN-25,0,0,0,,161.294546169787,3437.8478653372586,62.272222222222226,0,38.93888888888889,23.333333333333332,0,103029,,,,,09-MAR-25,10-MAR-25,1396500,1540581.423611111,1482884.6202256943,0,105000,0,0,0,0,2100,2000,0,0
1397007,1040549,"A",16-APR-25,0,0,0,,2060.6980724608266,3517.472221605742,18.772688489647106,4.944444444444443,6.935041590012397,11.83764689963471,0,101967,,,,,21-APR-25,25-APR-25,1330000,1525000,1491750,0,150000,0,0,0,0,10000,195000,0,0
1441884,1042074,"A",03-MAY-25,0,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,,,,2820000,3711086.1018209513,3675836.1018209513,0,0,0,0,0,0,5500,891086.1018209514,0,0
1471225,1042074,"P",03-MAY-25,0,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,,,,2820000,2820000,2784750,0,0,0,0,0,0,0,0,0,0
1472449,1040549,"P",16-APR-25,0,0,0,,2060.6980724608266,3517.472221605742,18.772688489647106,0,6.935041590012397,11.83764689963471,0,101967,,,,,21-APR-25,25-APR-25,1330000,1330000,1296750,0,150000,0,0,0,0,0,0,0,0
1472965,1043540,"P",29-JAN-25,0,0,0,,0,1649.1545822921228,5.550039459636952,0,0,5.550039459636952,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1492670,1040826,"P",21-DEC-23,0,0,0,,5125.08200921149,5162.008997764303,34.620017811937764,0,17.24787214638482,17.372145665552942,0,100265,,,,,,,3000000,3000250,2962750,0,40000,0,0,0,0,1555,250,0,0
1547545,1041179,"A",15-APR-25,0,0,0,,162.4593928693369,3278.6764702758674,14.175000009894301,0,0.20833334322763364,13.966666666666667,0,104559,,,,,01-MAY-25,02-MAY-25,973381.3845,1131490.5511666667,1092757.4992479167,0,110255.70999999999,0,0,0,0,7991.081306486476,100380,0,0
1564026,1041179,"P",15-APR-25,0,0,0,,162.4593928693369,3421.150584554204,12.608487197187271,0,0.5467383413871916,12.06174885580008,0,104559,,,,,01-MAY-25,02-MAY-25,993302,993302,956053.175,0,120000,0,0,0,0,0,0,0,0
1569121,1041768,"A",08-MAY-25,0,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,,,,10000,10000,10000,0,0,0,0,0,0,0,0,0,0
1570009,1041768,"P",08-MAY-25,0,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,,,,10000,10000,10000,0,0,0,0,0,0,0,0,0,0
1571209,1041768,"A",08-MAY-25,0,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,,08-MAY-25,10-MAY-25,1350000,1458800,1458800,0,0,0,0,0,0,9160,108800,0,0
1571798,1041768,"P",08-MAY-25,0,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,,,,10000,10000,10000,0,0,0,0,0,0,0,0,0,0
1593952,1041179,"T",22-APR-25,0,0,0,,1473.493817838319,1649.1545822921228,10.508912885054372,0,4.95887342541742,5.550039459636952,0,100955,,,,,,,650000,650000,625625,0,130000,0,0,0,0,15000,0,0,0
1595146,1041179,"T",13-MAY-25,0,0,0,,2095.5975480925044,3494.4188467260515,18.81255517487014,0,7.052491748388237,11.760063426481905,0,101967,,,,,04-JUN-25,10-JUN-25,1050000,1050000,1050000,0,135000,0,0,0,0,0,0,0,0
1597092,1040617,"T",10-MAY-24,0,0,0,,0,579.9684529919158,1.9508333333333334,0,0,1.9508333333333334,0,100265,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1597601,1041021,"T",15-APR-25,0,0,0,,0,5337.39482789429,17.96238644002886,0,0,17.96238644002886,14.752,100269,,,,,30-APR-25,01-MAY-25,1665369.6537017822,2059848.820368449,1982604.4896046321,0,105000,0,0,0,0,0,0,0,0
1598027,1043436,"T",27-JAN-25,0,0,0,,4419.994125705499,4419.994125705502,29.749960461479326,0,14.874980230739657,14.874980230739668,0,101122,,,,,,,2286570,2398570,2308623.625,0,180000,0,0,0,0,50000,112000,0,0
1598447,1041179,"T",22-APR-25,0,0,0,,0,1649.1545822921228,5.550039459636952,0,0,5.550039459636952,0,103029,,,,,,,650000,650000,625625,0,130000,0,0,0,0,15000,0,0,0
1641798,1038877,"A",26-APR-25,0,0,0,,2191.507847480307,12737.155932493833,52.25032322990949,0,7.6702774661810755,44.580045763728414,6.273,103313,,,,,06-JUN-25,08-JUN-25,2327500,2347520,2259488.75,0,140000,0,0,0,0,20,20,0,0
1642754,1043108,"T",27-MAY-25,0,0,0,,1229.5229133101175,6680.091054572145,27.68364888758792,0,4.303330196585412,23.380318691002508,8.155,104424,,,,,13-JUN-25,,2196382.5,2196382.5,2114018.15625,0,145000,0,0,0,0,0,0,0,0
1646701,1043108,"A",28-MAY-25,0,1,0,,14851.882269276928,6191.626780332001,87.55428494135744,0,65.88358914631985,21.67069579503759,0,104424,,,,,20-JUN-25,,2947500,3309375,3191460.9375,0,95000,0,0,0,0,25000,165000,0,0
1652137,1651778,"A",29-MAY-25,0,0,0,,4416.1848750810495,4416.184875081052,30.913294125567358,0,15.456647062783674,15.456647062783684,0,101122,,,,,18-JUN-25,20-JUN-25,2003365.0000000002,2005365.0000000002,1930238.8125000002,0,0,0,0,0,0,50000,2000,0,0
1655473,1650272,"T",30-MAY-25,0,0,0,,4413.249152756335,4411.990361395607,30.888338299531796,0,15.446372034647172,15.441966264884623,0,101122,,,,954979,19-JUN-25,,1861951,1861951,1792127.8375,0,180000,0,0,0,0,0,0,0,0
1694482,1042074,"A",03-JUN-25,0,0,0,,1539.106566346308,7026.273377542167,80.61132602313758,0,5.611326023137582,75,0,100817,,,,,,,1987500,1996660,1989749.69,0,0,0,0,0,0,40000,9160,0,0
1697446,1042784,"T",01-NOV-22,0,0,0,,3180.4343838267014,3180.434383826702,20.387399896325007,0,10.193699948162504,10.193699948162505,0,103681,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1702035,1038877,"P",25-APR-25,0,0,0,,1383.2568898395868,9308.607248369126,38.093902504545255,0,6.003335536945758,32.0905669675995,0,102819,,,,,06-APR-25,06-JUN-25,4167274.5,4196105.5,4039832.70625,0,500000,0,0,0,0,48831,28831,0,0
1726713,1043108,"P",28-MAY-25,0,1,0,,4617.035495169688,7344.925243966628,41.30101653514194,0,15.593778181258745,25.707238353883195,0,104424,,,,,20-JUN-25,,3005729.9999999995,3005729.9999999995,2893015.1249999995,0,95000,0,0,0,0,0,0,0,0
1739850,1041462,"T",23-JUN-25,0,0,0,,3918.069558620975,4416.184875081052,29.169887905910723,0,13.71324084312704,15.456647062783684,2.212,104168,,,,,09-JUL-25,10-JUL-25,2356900,2381900,2293516.25,0,0,0,0,0,0,0,25000,0,0
1742611,1650272,"A",23-JUN-25,0,0,0,,5185.9689265036795,5177.379644549104,36.271719998684745,0,18.150891242762878,18.120828755921863,0,101122,,,,,,,2375099.9999999995,2375099.9999999995,2256344.9999999995,0,275000,0,0,0,0,0,0,0,0
1749267,1043022,"A",24-JUN-25,0,0,0,,933.8220252842807,5136.515722630003,17.977805029205015,0,-0.0000000000000004440892098500626,17.977805029205015,0,110368,,,,,27-JUN-25,28-JUN-25,2340000,2355000,2267250,0,0,0,0,0,0,0,15000,0,0
1749898,1043022,"P",24-JUN-25,0,0,0,,933.8220252842807,5136.515722630003,21.2461821177,0,3.2683770884949825,17.977805029205015,0,110368,,,,,27-JUN-25,28-JUN-25,2340000,2340000,2252250,0,0,0,0,0,0,0,0,0,0
1751761,1041848,"A",24-JUN-25,0,0,0,,5136.515722630003,5136.515722630012,17.977805029205015,0,17.977805029205015,0,4.756,101122,,,,,17-JUL-25,18-JUL-25,6000000,6085830,5860830,0,0,0,0,0,0,8340,85830,0,0
1752451,1041848,"P",24-JUN-25,0,0,0,,5136.515722630003,5136.515722630012,35.95561005841006,0,17.977805029205015,17.97780502920504,0,101122,,,,,17-JUL-25,18-JUL-25,6000000,6000000,5775000,0,0,0,0,0,0,0,0,0,0
1753648,1038877,"P",26-APR-25,0,0,0,,2191.507847480307,12737.155932493833,52.25032322990949,0,7.6702774661810755,44.580045763728414,6.273,103313,,,,,06-JUN-25,08-JUN-25,2327500,2327520,2240238.75,0,140000,0,0,0,0,20,20,0,0
1754695,1651778,"P",29-MAY-25,0,0,0,,4416.1848750810495,4416.184875081052,30.913294125567358,0,15.456647062783674,15.456647062783684,0,101122,,,,,18-JUN-25,20-JUN-25,2003365.0000000002,2003365.0000000002,1928238.8125000002,0,0,0,0,0,0,50000,0,0,0
1755418,1042074,"P",03-JUN-25,0,0,0,,1539.106566346308,7026.273377542167,80.61132602313758,0,5.611326023137582,75,0,100817,,,,,,,1987500,1987500,1962656.25,0,0,0,0,0,0,0,0,0,0
1756644,1650272,"P",23-JUN-25,0,0,0,,5185.9689265036795,5177.379644549104,36.271719998684745,0,18.150891242762878,18.120828755921863,0,101122,,,,,,,2375099.9999999995,2375099.9999999995,2256344.9999999995,0,275000,0,0,0,0,0,0,0,0
