"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","LAYCAN_START_UTC","LAYCAN_END_UTC"
1278957,1042784,"T",01-NOV-22,0,0,,5917.4603859743565,8461.03175676276,50.276416879303085,0,19.914530145106006,30.361886734197075,0,100817,,,,01-NOV-22,01-NOV-22
1281967,1040969,"T",02-APR-25,0,0,,0,5136.515722630012,18.726880238755253,0,0,18.726880238755253,0,103029,,,,02-APR-25,02-APR-25
1282433,1040617,"A",28-MAR-24,0,0,,5143.01829015692,6622.097996701483,37.21777822367704,0,15.004444444444445,22.213333779232592,0,103029,,,,28-MAR-24,28-MAR-24
1282985,1040617,"T",28-MAR-24,0,0,,5129.837399721669,6108.732886967798,37.822111541743396,0,17.26387586444792,20.55823567729547,0,103029,,,,28-MAR-24,28-MAR-24
1285633,1040826,"T",21-DEC-23,0,0,,5551.463662582448,9838.100243277082,51.79180160625803,0,18.6828104029217,33.10899120333633,3,101014,,,,10-APR-25,12-APR-25
1287130,1040826,"T",21-DEC-23,0,0,,5092.9104111688475,5628.481315569872,36.081606772678384,0,17.139602345279776,18.942004427398608,0,100265,,,,21-DEC-23,21-DEC-23
1288406,1040617,"P",28-MAR-24,0,0,,5129.837399721669,5628.481315569872,33.90403017658681,0,14.9620257491882,18.942004427398608,0,103029,,,,28-MAR-24,28-MAR-24
1289151,1040617,"T",05-MAY-24,0,0,,0,5129.837399721669,40,0,0,40,0,103029,,,,05-MAY-24,05-MAY-24
1289673,1042844,"T",27-JAN-25,0,0,,4419.994125705499,4419.994125705502,29.749960461479326,0,14.874980230739657,14.874980230739668,0,101122,,,,27-JAN-25,27-JAN-25
1293013,1041179,"T",15-APR-25,0,0,,2668.482093915785,3014.1509205415296,53.98046858529351,0,8.980468585293506,45,0,104424,,,,15-APR-25,15-APR-25
1294569,1042074,"T",03-MAY-25,0,0,,0,8929.480931094313,60,0,0,60,0,110855,,,,03-MAY-25,03-MAY-25
1296562,1042074,"T",03-MAY-25,0,0,,1929.563803920798,3735.1937534802396,20.67428561593578,0,6.978575186508236,13.695710429427544,9.474,102355,,,,29-APR-25,30-APR-25
1304222,1042074,"T",03-MAY-25,0,0,,3410.592049832604,9005.999586648843,59.217409243861425,0,12.217409243861429,47,0,102355,,,,03-MAY-25,03-MAY-25
1305120,1042074,"T",03-MAY-25,0,0,,3949.068856074358,8099.37456906518,61.14953709453656,0,14.149537094536564,47,0,102355,,,,03-MAY-25,03-MAY-25
1305989,1042074,"T",03-MAY-25,0,0,,4951.584685715956,9005.999586648843,67.74188548408561,0,17.741885484085618,50,0,102355,,,,03-MAY-25,03-MAY-25
1306530,1042074,"T",03-MAY-25,0,0,,4951.584685715956,9005.999586648843,67.74188548408561,0,17.741885484085618,50,0,102355,,,,03-MAY-25,03-MAY-25
1307241,1042074,"T",03-MAY-25,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,03-MAY-25,03-MAY-25
1319949,1038877,"T",25-APR-25,0,0,,4413.249152756335,4411.990361395607,30.888338299531796,0,15.446372034647172,15.441966264884623,0,101122,,,,12-JUN-25,14-JUN-25
1381027,1041021,"A",15-APR-25,0,0,,0,5337.39482789429,36.045138888888886,0,0,36.045138888888886,14.752,100269,,,,30-APR-25,01-MAY-25
1396573,1043540,"A",29-JAN-25,0,0,,161.294546169787,3437.8478653372586,62.272222222222226,0,38.93888888888889,23.333333333333332,0,103029,,,,09-MAR-25,10-MAR-25
1397007,1040549,"A",16-APR-25,0,0,,2060.6980724608266,3517.472221605742,18.772688489647106,0,6.935041590012397,11.83764689963471,0,101967,,,,21-APR-25,25-APR-25
1441884,1042074,"A",03-MAY-25,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,03-MAY-25,03-MAY-25
1471225,1042074,"P",03-MAY-25,0,0,,15.515738821617315,9005.999586648843,47.054305091047574,0,0.05430509104757354,47,0,102355,,,,03-MAY-25,03-MAY-25
1472449,1040549,"P",16-APR-25,0,0,,2060.6980724608266,3517.472221605742,18.772688489647106,0,6.935041590012397,11.83764689963471,0,101967,,,,21-APR-25,25-APR-25
1472965,1043540,"P",29-JAN-25,0,0,,0,1649.1545822921228,5.550039459636952,0,0,5.550039459636952,0,103029,,,,29-JAN-25,29-JAN-25
1492670,1040826,"P",21-DEC-23,0,0,,5125.08200921149,5162.008997764303,34.620017811937764,0,17.24787214638482,17.372145665552942,0,100265,,,,21-DEC-23,21-DEC-23
1547545,1041179,"A",15-APR-25,0,0,,162.4593928693369,3278.6764702758674,14.175000009894301,0,0.20833334322763364,13.966666666666667,0,104559,,,,01-MAY-25,02-MAY-25
1564026,1041179,"P",15-APR-25,0,0,,162.4593928693369,3421.150584554204,12.608487197187271,0,0.5467383413871916,12.06174885580008,0,104559,,,,01-MAY-25,02-MAY-25
1569121,1041768,"A",08-MAY-25,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,08-MAY-25,08-MAY-25
