"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
3861554,1042278,"A",04-JUL-25,0,,0,,1634.9708725610087,1641.1646535996863,11.358333333333334,13.225000000000001,4.916666666666667,6.441666666666666,0,100817,104201,,,,04-NOV-25,06-NOV-25,639000,821666.6666666666,790854.1666666666,0,78939.89,0,0,0,0,12225.669999999998,0,0,0
4089387,2452962,"A",30-NOV-25,0,,0,,406.7829555601786,5154.259519447511,19.125000000000004,17.249999999999996,1.5458333333333334,17.57916666666667,0,104191,103889,,,,06-DEC-25,07-DEC-25,3608241.6071825,3859335.7807825,3714610.689003156,0,250754,0,0,0,0,102192,26484.798600000002,0,0
4195869,2453020,"A",05-NOV-25,0,,0,,7130.90940760736,7506.17253658729,40.791666666666664,28.083333333333336,23.875,16.916666666666664,0,101335,101225,,,,05-DEC-25,06-DEC-25,6063133.5,6657892.180555556,6408221.223784722,0,560430.77,0,0,0,0,0,0,0,0
4207988,1042500,"A",20-OCT-25,0,,0,,784.9538919846374,3309.776088244705,15.770833333333334,21.72083333333334,3.125,12.645833333333334,0,103378,104791,,,,07-NOV-25,08-NOV-25,784000.0000000001,873833.3333333335,841064.5833333335,0,40650.22,0,0,0,0,3942.41,0,0,0
4210119,1041179,"A",26-OCT-25,0,,0,,2825.4051555328024,2797.6893966501834,18.041666666666664,10.437500000000004,8.583333333333332,9.458333333333334,0,105088,101514,,,,08-NOV-25,10-NOV-25,840536.5631885,970934.9865218333,936964.8654022646,0,53299.46000000001,0,0,0,0,67662.34,65065.09,0,0
4224577,1043022,"A",07-NOV-25,0,,0,,3944.6671930792527,13626.717314864209,58.29749242203791,19.687500000000007,13.604166666666666,44.69332575537125,0,102755,104648,,,,25-NOV-25,25-NOV-25,4475000,4810040,4630977.5,0,117328.22,0,0,0,0,37280.93,35040,0,0
4343037,1043488,"A",02-NOV-25,0,,0,,3523.7504558699534,3494.4188467260515,23.729166666666664,14.979166666666664,11.6875,12.041666666666666,0,103707,100195,,,,15-NOV-25,19-NOV-25,1338484.8015,1633993.3084444446,1613568.392088889,0,153223.13,0,0,0,0,-209894,0,0,0
4346189,1042900,"A",29-OCT-25,0,,0,,1712.0817144312284,2321.728847234566,7.674305555555556,16.804166666666667,7.479166666666667,0.1951388888888889,0,103029,101592,,,,14-NOV-25,14-NOV-25,835000,969425,933071.5625,0,110654.12,0,0,0,0,141.06,0,0,0
4393038,1042668,"A",05-NOV-25,0,,0,,0,13567.309345880754,270.0000000000017,0,0,270.0000000000017,0,103315,104010,,,,,,6885000.000000044,6885000.000000044,6798937.500000043,0,0,0,0,0,0,0,0,0,0
4474159,1040617,"A",17-MAY-25,0,,0,,0,17858.72302526582,92.2888949480847,0,0,92.2888949480847,0,102511,104661,,,,,,2307222.3737021177,3212518.973702118,3183678.6940308413,0,0,0,0,0,0,570703.7860000001,905296.6,0,0
