"PORT_CALL_ID","VOYAGE_ID","PORT_ID","TERMINAL_ID","TERMINAL_NAME","IS_BALLAST","COMMODITY_ID","DAYS_IN_PORT","DAYS_STOPPAGES","DAYS_EXTRA_IN_PORT"
2648941,2648938,103029,,"",1,,2,0,0.25
2649557,2648938,102742,,"",0,,0.25,0,0.25
2652627,2652626,100469,,"",0,,9.773809525462964,0,0.25
2652629,2652626,100682,,"",1,,9.773809525462964,0,0.25
2661667,2661666,100817,,"",0,,0.25,0,0.25
2661669,2661666,103707,,"",1,,0.25,0,0.25
2662322,2662321,101435,,"",0,,0.25,0,0.25
2662324,2662321,103029,,"",1,,0.25,0,0.25
2666911,2666910,101719,959440,"",1,,2,0,0.25
2666913,2666910,101967,,"",0,,2,0,0.25
2667529,2667528,104526,,"",0,,2,0,0.25
2667531,2667528,103029,,"",1,,2,0,0.25
2669638,2669637,104526,,"",1,,2,0,0.25
2669640,2669637,101967,,"",0,,2,0,0.25
2678694,2678693,100071,,"",0,,0.25,0,0.25
2678696,2678693,104130,,"",1,,0.25,0,0.25
2679116,2679115,104266,,"",1,,0.25,0,0.25
2679118,2679115,100071,,"",0,,0.25,0,0.25
2679155,2679115,104109,,"",1,,0.5,0,0.5
2679318,2679115,104109,,"",0,,0.5,0,0.5
2684266,2684265,105590,,"",1,,3.0458333217592592,0,0.25
2684268,2684265,100517,,"",0,,2.0006944444444446,0,0.25
2685352,2685351,104526,,"",1,,5,0,0.25
2685354,2685351,103670,,"",0,,2,0,0.25
2689926,2689339,101967,,"",0,,2,0,0.25
2689928,2689339,104526,,"",1,,2,0,0.25
2711860,2711859,101967,,"",0,,2,0,0.25
2711862,2711859,104526,,"",1,,5,0,0.25
2730006,2730005,102351,,"",0,,1,0,1
2730008,2730005,103029,,"",1,,2.25,0,2.25
2730010,2730005,101234,,"",0,,2.25,0,2.25
2730012,2730005,101014,,"",0,,2.25,0,2.25
2731533,2731532,103029,,"",1,,2.25,0,2.25
2731535,2731532,102351,,"",0,,1,0,1
2731537,2731532,101014,,"",0,,2.25,0,2.25
2731539,2731532,101234,,"",0,,2.25,0,2.25
2732473,2732472,102517,,"",1,,4.746666666666667,0,2.25
2732475,2732472,100195,,"",0,,3.5695833333333336,0,0.2702777777777778
2733213,2733212,110107,,"",1,,1,0,1
2733215,2733212,104040,960119,"Alcoa - Berth 4",0,,4,0,4
2733217,2733212,103370,,"",0,,2.5,0,2.5
2734067,2733212,101690,,"",0,,2,0,2
2734567,2734566,103370,,"",0,,2.5,0,2.5
2734569,2734566,104040,960119,"Alcoa - Berth 4",0,,4,0,4
2734571,2734566,110107,,"",1,,1,0,1
2734573,2734566,101690,,"",0,,2,0,2
2735627,2735626,100195,,"",0,,4,0,4
2735629,2735626,102517,,"",1,,2.25,0,2.25
2739925,2739924,103459,,"",0,,2.75,0,0.25
2739927,2739924,100551,,"",1,,2.75,0,0.25
2739929,2739924,101122,,"",0,,5.25,0,0.25
2742747,2739924,103963,,"",0,,1,0,1
2744125,2739924,103011,,"",1,,1,0,1
2746205,2745089,103963,,"",0,,0.25,0,0.25
2748133,2748132,103011,,"",1,,1,0,1
2748135,2748132,103459,,"",0,,2.75,0,0.25
2748137,2748132,103963,,"",0,,1,0,1
2748139,2748132,101122,,"",0,,5.25,0,0.25
2748141,2748132,100551,,"",1,,2.75,0,0.25
2749355,2748132,100946,,"",0,,3.861111111111111,0,0.25
2749357,2748132,103274,,"",0,,3.861111111111111,0,0.25
2762631,2748132,100817,,"",0,,0.5,0,0.5
2752772,2752771,104078,,"",1,,0.25,0,0.25
2752774,2752771,103029,,"",0,,0.25,0,0.25
2753391,2753390,103378,,"",1,,0.5,0,0.5
2753393,2753390,103527,,"",0,,2,0,0.25
2753395,2753390,102825,,"",1,,2,0,0.25
2754182,2754181,101122,,"",0,,6.916666666666667,0,0.25
2754184,2754181,100551,,"",1,,6.916666666666667,0,0.25
2754186,2754181,103459,,"",0,,0.25,0,0.25
2761761,2754181,103963,,"",0,,1,0,1
2762227,2754181,100817,,"",0,,0.5,0,0.5
2755289,2755288,102825,,"",1,,3,0,0.25
2755291,2755288,103378,,"",0,,2,0,0.25
2755293,2755288,103378,,"",1,,0.5,0,0.5
2757882,2757881,100611,,"",0,,0.25,0,0.25
2757884,2757881,100817,,"",1,,2.25,0,0.25
2763071,2763070,101122,,"",0,,5.25,0,0.25
2763075,2763070,100817,,"",0,,0.5,0,0.5
2763079,2763070,103011,,"",1,,1,0,1
2763081,2763070,103963,,"",0,,1,0,1
2763083,2763070,103459,,"",0,,2.75,0,0.25
2763085,2763070,100551,,"",1,,2.75,0,0.25
2765035,2763070,100817,,"",0,,0.25,0,0.25
2766266,2766263,100817,,"",0,,0.25,0,0.25
2774205,2774202,101379,,"",0,,2.5,0,2.5
2774207,2774202,101390,,"",0,,2.5,0,2.5
2774209,2774202,106681,,"",1,,2.5,0,2.5
2774939,2774202,110107,,"",1,,0.25,0,0.25
2775425,2775420,101379,,"",0,,2.5,0,2.5
2775427,2775420,110107,,"",1,,0.25,0,0.25
2775429,2775420,101390,,"",0,,2.5,0,2.5
2775431,2775420,106681,,"",1,,2.5,0,2.5
2805529,2805526,102886,,"",0,,0.25,0,0.25
2805531,2805526,101137,,"",1,,1.2506944444444446,0,0.25
2806444,2806438,102886,,"",0,,0.25,0,0.25
2806446,2806438,101137,,"",1,,1.2506944444444446,0,0.25
2808848,2808847,103029,,"",1,,6.0540625,0,2.3332291666666665
2808850,2808847,101122,,"",0,,2,0,2
2809462,2808847,102379,,"",1,,1.4180555555555556,0,1.3347222222222221
2810716,2808847,103742,,"",1,,0.2911574074074074,0,0.2911574074074074
2809904,2809903,102379,,"",1,,0.25,0,0.25
2809906,2809903,103029,,"",1,,2,0,2
2809908,2809903,101122,,"",0,,2,0,2
2828482,2828481,101435,,"",0,,2,0,0.25
2828484,2828481,103029,,"",1,,2,0,0.25
2829216,2829215,103029,,"",1,,2.25,0,0.25
2829218,2829215,101014,,"",0,,2.25,0,0.25
2829856,2829215,101588,,"",1,,0.25,0,0.25
2855611,2855608,102035,,"",0,,0.25,0,0.25
2855613,2855608,103707,,"",1,,0.25,0,0.25
2873705,2873702,101266,,"",1,,0.25,0,0.25
2873707,2873702,104546,,"",0,,0.25,0,0.25
2874703,2874690,102886,,"",0,,0.25,0,0.25
2874711,2874690,101137,,"",1,,1.2506944444444446,0,0.25
2874778,2874769,110107,,"",1,,1,0,1
2874786,2874769,104040,960119,"",0,,4,0,4
2874794,2874769,103370,,"",0,,2.5,0,2.5
2874802,2874769,101690,,"",0,,2,0,2
2874823,2874812,102351,,"",0,,1,0,1
2874831,2874812,103029,,"",1,,2.25,0,2.25
2874839,2874812,101234,,"",0,,2.25,0,2.25
2874847,2874812,101014,,"",0,,2.25,0,2.25
2874870,2874857,103029,,"",1,,2.4722222222222223,0,0.25
2874878,2874857,100195,,"",0,,2.4722222222222223,0,0.25
2874935,2874912,100469,,"",0,,5.011909722222223,0,0.25
2874943,2874912,100682,,"",1,,5.011898148148148,0,0.25
2874972,2874953,104526,,"",1,,2.2497569444444445,0,0.25
2874980,2874953,103029,,"",0,,9.249629629629629,0,0.25
2875020,2874953,100963,,"",0,,1,0,1
2875053,2875030,103029,,"",1,,2.25,0,0.5
2875061,2875030,100265,,"",0,,0.5,0,0.5
2875069,2875030,101799,,"",0,,2.25,0,0.5
2875077,2875030,100343,,"",0,,0.5,0,0.5
2875141,2875127,101749,,"",0,,0.25,0,0.25
2875149,2875127,101040,,"",1,,8.583333333333334,0,0.25
2875157,2875127,103527,,"",0,,0.25,0,0.25
2875165,2875127,101278,,"",1,,3,0,3
2875173,2875127,103154,,"",0,,0.25,0,0.25
2875201,2875191,101967,,"",0,,2.25,0,0.25
2875209,2875191,104526,,"",1,,2.25,0,0.25
2875227,2875219,101435,,"",0,,2,0,0.25
2875235,2875219,103029,,"",1,,1.75,0,0
2875378,2875344,101506,,"",0,,4.25,0,0.5
2875386,2875344,103274,,"",0,,1.3333333333333333,0,0.5
2875394,2875344,101677,,"",1,,4.773819444444444,0,0.5
2875402,2875344,104526,,"",0,,2.5833333333333335,0,0.5
2875410,2875344,102567,,"",0,,0.5,0,0.5
2875418,2875344,101122,,"",0,,2.690474537037037,0,0.5
2875426,2875344,106354,,"",0,,0.5,0,0.5
2875434,2875344,102955,,"",0,,3.4166666666666665,0,0.5
2875442,2875344,100963,,"",0,,1,0,1
2875532,2875516,102517,,"",1,,0.9166666666666666,0,0.9166666666666666
2875540,2875516,100195,,"",0,,3.6666666666666665,0,3.6666666666666665
2875605,2875574,101962,,"",0,,0.25,0,0.25
2875613,2875574,100265,,"",0,,0.25,0,0.25
2875621,2875574,103029,,"",0,,1.7810416666666666,0,0.7810416666666666
2875629,2875574,104559,,"",1,,1.25,0,0.25
2875637,2875574,104284,,"",0,,1.25,0,0.25
2875681,2875663,101110,,"",0,,0.25,0,0.25
2875710,2875691,104526,,"",1,,3.7666666666666666,0,0.3451388888888889
2875761,2875736,100469,,"",0,,0.5,0,0.5
2875769,2875736,100469,,"",0,,0.5,0,0.5
2875777,2875736,102146,,"",0,,0.5,0,0.5
2875785,2875736,102955,,"",0,,5.261898148148148,0,0.5
2875793,2875736,100682,,"",1,,4.797673611111111,0,0.03577546296296296
2875801,2875736,104526,,"",0,,0.5,0,0.5
2875953,2875942,110107,,"",1,,0.25,0,0.25
2875961,2875942,101379,,"",0,,2.5,0,2.5
2875969,2875942,101390,,"",0,,2.5,0,2.5
2875977,2875942,106681,,"",1,,2.5,0,2.5
2876006,2875987,103287,,"",0,,1.8518518518518519,0,0
2876014,2875987,100269,,"",0,,3.3333333333333335,0,0
2876022,2875987,101651,,"",0,,2,0,2
2876030,2875987,102036,,"",0,,4,0,4
2876038,2875987,103315,,"",1,,2,0,2
2876059,2876048,102517,,"",1,,4.746666666666667,0,2.25
2876067,2876048,100195,,"",0,,3.5695833333333336,0,0.2702777777777778
2876109,2876101,102379,,"",0,,0.25,0,0.25
2876117,2876101,101705,,"",1,,0.25,0,0.25
2876224,2876199,101962,,"",0,,0.25,0,0.25
2876232,2876199,103029,,"",0,,0.25,0,0.25
2876240,2876199,104526,,"",1,,2.25,0,0.25
2876318,2876306,101967,,"",0,,2,0,0.25
2876326,2876306,104526,,"",1,,2,0,0.25
2876334,2876306,101371,,"",0,,0.25,0,0.25
2876421,2876400,101435,,"",0,,4,0,0
2876429,2876400,103029,,"",1,,0.25,0,0.25
2876437,2876400,103029,,"",1,,0.25,0,0.25
2876483,2876471,103029,,"",1,,0.25,0,0.25
2876491,2876471,103029,,"",1,,0.25,0,0.25
2876525,2876517,103029,,"",0,,0.25,0,0.25
2876533,2876517,100955,,"",1,,0.25,0,0.25
2876559,2876551,103029,,"",1,,0.25,0,0.25
2876567,2876551,101435,,"",0,,0.25,0,0.25
2876709,2876696,102886,,"",0,,0.25,0,0.25
2876717,2876696,101137,,"",1,,1.2506944444444446,0,0.25
2876784,2876775,110107,,"",1,,1,0,1
2876792,2876775,104040,960119,"",0,,4,0,4
2876800,2876775,103370,,"",0,,2.5,0,2.5
2876808,2876775,101690,,"",0,,2,0,2
2876829,2876818,102351,,"",0,,1,0,1
2876837,2876818,103029,,"",1,,2.25,0,2.25
2876845,2876818,101234,,"",0,,2.25,0,2.25
2876853,2876818,101014,,"",0,,2.25,0,2.25
2876943,2876927,102517,,"",1,,0.9166666666666666,0,0.9166666666666666
2876951,2876927,100195,,"",0,,3.6666666666666665,0,3.6666666666666665
2876974,2876961,103029,,"",1,,2.4722222222222223,0,0.25
2876982,2876961,100195,,"",0,,2.4722222222222223,0,0.25
2877039,2877016,100469,,"",0,,5.011909722222223,0,0.25
2877047,2877016,100682,,"",1,,5.011898148148148,0,0.25
2877112,2877081,101962,,"",0,,0.25,0,0.25
2877120,2877081,100265,,"",0,,0.25,0,0.25
2877128,2877081,103029,,"",0,,1.7810416666666666,0,0.7810416666666666
2877136,2877081,104559,,"",1,,1.25,0,0.25
2877144,2877081,104284,,"",0,,1.25,0,0.25
2877173,2877154,104526,,"",1,,2.2497569444444445,0,0.25
2877181,2877154,103029,,"",0,,9.249629629629629,0,0.25
2877221,2877154,100963,,"",0,,1,0,1
2877254,2877231,103029,,"",1,,2.25,0,0.5
2877262,2877231,100265,,"",0,,0.5,0,0.5
2877270,2877231,101799,,"",0,,2.25,0,0.5
2877278,2877231,100343,,"",0,,0.5,0,0.5
2877322,2877304,101110,,"",0,,0.25,0,0.25
2877386,2877372,101749,,"",0,,0.25,0,0.25
2877394,2877372,101040,,"",1,,8.583333333333334,0,0.25
2877402,2877372,103527,,"",0,,0.25,0,0.25
2877410,2877372,101278,,"",1,,3,0,3
2877418,2877372,103154,,"",0,,0.25,0,0.25
2877446,2877436,101967,,"",0,,2.25,0,0.25
2877454,2877436,104526,,"",1,,2.25,0,0.25
2877483,2877464,104526,,"",1,,3.7666666666666666,0,0.3451388888888889
2877509,2877501,101435,,"",0,,2,0,0.25
2877517,2877501,103029,,"",1,,1.75,0,0
2877560,2877535,100469,,"",0,,0.5,0,0.5
2877568,2877535,100469,,"",0,,0.5,0,0.5
2877576,2877535,102146,,"",0,,0.5,0,0.5
2877584,2877535,102955,,"",0,,5.261898148148148,0,0.5
2877592,2877535,100682,,"",1,,4.797673611111111,0,0.03577546296296296
2877600,2877535,104526,,"",0,,0.5,0,0.5
2877743,2877709,101506,,"",0,,4.25,0,0.5
2877751,2877709,103274,,"",0,,1.3333333333333333,0,0.5
2877759,2877709,101677,,"",1,,4.773819444444444,0,0.5
2877767,2877709,104526,,"",0,,2.5833333333333335,0,0.5
2877775,2877709,102567,,"",0,,0.5,0,0.5
2877783,2877709,101122,,"",0,,2.690474537037037,0,0.5
2877791,2877709,106354,,"",0,,0.5,0,0.5
2877799,2877709,102955,,"",0,,3.4166666666666665,0,0.5
2877807,2877709,100963,,"",0,,1,0,1
2877959,2877948,110107,,"",1,,0.25,0,0.25
2877967,2877948,101379,,"",0,,2.5,0,2.5
2877975,2877948,101390,,"",0,,2.5,0,2.5
2877983,2877948,106681,,"",1,,2.5,0,2.5
2878012,2877993,103287,,"",0,,1.8518518518518519,0,0
2878020,2877993,100269,,"",0,,3.3333333333333335,0,0
2878028,2877993,101651,,"",0,,2,0,2
2878036,2877993,102036,,"",0,,4,0,4
2878044,2877993,103315,,"",1,,2,0,2
2878065,2878054,102517,,"",1,,4.746666666666667,0,2.25
2878073,2878054,100195,,"",0,,3.5695833333333336,0,0.2702777777777778
2878115,2878107,102379,,"",0,,0.25,0,0.25
2878123,2878107,101705,,"",1,,0.25,0,0.25
2878230,2878205,101962,,"",0,,0.25,0,0.25
2878238,2878205,103029,,"",0,,0.25,0,0.25
2878246,2878205,104526,,"",1,,2.25,0,0.25
2878324,2878312,101967,,"",0,,2,0,0.25
2878332,2878312,104526,,"",1,,2,0,0.25
2878340,2878312,101371,,"",0,,0.25,0,0.25
2878427,2878406,101435,,"",0,,4,0,0
2878435,2878406,103029,,"",1,,0.25,0,0.25
2878443,2878406,103029,,"",1,,0.25,0,0.25
2878489,2878477,103029,,"",1,,0.25,0,0.25
2878497,2878477,103029,,"",1,,0.25,0,0.25
2878531,2878523,103029,,"",0,,0.25,0,0.25
2878539,2878523,100955,,"",1,,0.25,0,0.25
2878565,2878557,103029,,"",1,,0.25,0,0.25
2878573,2878557,101435,,"",0,,0.25,0,0.25
2879142,2879131,110107,,"",1,,0.25,0,0.25
2879150,2879131,101379,,"",0,,2.5,0,2.5
2879158,2879131,101390,,"",0,,2.5,0,2.5
2879166,2879131,106681,,"",1,,2.5,0,2.5
2879268,2879255,102886,,"",0,,0.25,0,0.25
2879276,2879255,101137,,"",1,,1.2506944444444446,0,0.25
2879343,2879334,110107,,"",1,,1,0,1
2879351,2879334,104040,960119,"",0,,4,0,4
2879359,2879334,103370,,"",0,,2.5,0,2.5
2879367,2879334,101690,,"",0,,2,0,2
2879388,2879377,102351,,"",0,,1,0,1
2879396,2879377,103029,,"",1,,2.25,0,2.25
2879404,2879377,101234,,"",0,,2.25,0,2.25
2879412,2879377,101014,,"",0,,2.25,0,2.25
2879502,2879486,102517,,"",1,,0.9166666666666666,0,0.9166666666666666
2879510,2879486,100195,,"",0,,3.6666666666666665,0,3.6666666666666665
2879533,2879520,103029,,"",1,,2.4722222222222223,0,0.25
2879541,2879520,100195,,"",0,,2.4722222222222223,0,0.25
2879598,2879575,100469,,"",0,,5.011909722222223,0,0.25
2879606,2879575,100682,,"",1,,5.011898148148148,0,0.25
2879671,2879640,101962,,"",0,,0.25,0,0.25
2879679,2879640,100265,,"",0,,0.25,0,0.25
2879687,2879640,103029,,"",0,,1.7810416666666666,0,0.7810416666666666
2879695,2879640,104559,,"",1,,1.25,0,0.25
2879703,2879640,104284,,"",0,,1.25,0,0.25
2879732,2879713,104526,,"",1,,2.2497569444444445,0,0.25
2879740,2879713,103029,,"",0,,9.249629629629629,0,0.25
2879780,2879713,100963,,"",0,,1,0,1
2879813,2879790,103029,,"",1,,2.25,0,0.5
2879821,2879790,100265,,"",0,,0.5,0,0.5
2879829,2879790,101799,,"",0,,2.25,0,0.5
2879837,2879790,100343,,"",0,,0.5,0,0.5
2879881,2879863,101110,,"",0,,0.25,0,0.25
2879945,2879931,101749,,"",0,,0.25,0,0.25
2879953,2879931,101040,,"",1,,8.583333333333334,0,0.25
2879961,2879931,103527,,"",0,,0.25,0,0.25
2879969,2879931,101278,,"",1,,3,0,3
2879977,2879931,103154,,"",0,,0.25,0,0.25
2880005,2879995,101967,,"",0,,2.25,0,0.25
2880013,2879995,104526,,"",1,,2.25,0,0.25
2880042,2880023,104526,,"",1,,3.7666666666666666,0,0.3451388888888889
2880068,2880060,101435,,"",0,,2,0,0.25
2880076,2880060,103029,,"",1,,1.75,0,0
2880119,2880094,100469,,"",0,,0.5,0,0.5
2880127,2880094,100469,,"",0,,0.5,0,0.5
2880135,2880094,102146,,"",0,,0.5,0,0.5
2880143,2880094,102955,,"",0,,5.261898148148148,0,0.5
2880151,2880094,100682,,"",1,,4.797673611111111,0,0.03577546296296296
2880159,2880094,104526,,"",0,,0.5,0,0.5
2880302,2880268,101506,,"",0,,4.25,0,0.5
2880310,2880268,103274,,"",0,,1.3333333333333333,0,0.5
2880318,2880268,101677,,"",1,,4.773819444444444,0,0.5
2880326,2880268,104526,,"",0,,2.5833333333333335,0,0.5
2880334,2880268,102567,,"",0,,0.5,0,0.5
2880342,2880268,101122,,"",0,,2.690474537037037,0,0.5
2880350,2880268,106354,,"",0,,0.5,0,0.5
2880358,2880268,102955,,"",0,,3.4166666666666665,0,0.5
2880366,2880268,100963,,"",0,,1,0,1
2880518,2880507,110107,,"",1,,0.25,0,0.25
2880526,2880507,101379,,"",0,,2.5,0,2.5
2880534,2880507,101390,,"",0,,2.5,0,2.5
2880542,2880507,106681,,"",1,,2.5,0,2.5
2880571,2880552,103287,,"",0,,1.8518518518518519,0,0
2880579,2880552,100269,,"",0,,3.3333333333333335,0,0
2880587,2880552,101651,,"",0,,2,0,2
2880595,2880552,102036,,"",0,,4,0,4
2880603,2880552,103315,,"",1,,2,0,2
2880624,2880613,102517,,"",1,,4.746666666666667,0,2.25
2880632,2880613,100195,,"",0,,3.5695833333333336,0,0.2702777777777778
2880737,2880714,103029,,"",1,,4.158333333333333,0,0.5
2880745,2880714,100343,,"",0,,5.270833333333333,0,0.5
2880803,2880795,102379,,"",0,,0.25,0,0.25
2880811,2880795,101705,,"",1,,0.25,0,0.25
2880918,2880893,101962,,"",0,,0.25,0,0.25
2880926,2880893,103029,,"",0,,0.25,0,0.25
2880934,2880893,104526,,"",1,,2.25,0,0.25
2881012,2881000,101967,,"",0,,2,0,0.25
2881020,2881000,104526,,"",1,,2,0,0.25
2881028,2881000,101371,,"",0,,0.25,0,0.25
2881115,2881094,101435,,"",0,,4,0,0
2881123,2881094,103029,,"",1,,0.25,0,0.25
2881131,2881094,103029,,"",1,,0.25,0,0.25
2881177,2881165,103029,,"",1,,0.25,0,0.25
2881185,2881165,103029,,"",1,,0.25,0,0.25
2881219,2881211,103029,,"",0,,0.25,0,0.25
2881227,2881211,100955,,"",1,,0.25,0,0.25
2881253,2881245,103029,,"",1,,0.25,0,0.25
2881261,2881245,101435,,"",0,,0.25,0,0.25
2881356,2881346,102955,,"",0,,1.75,0,0
2881364,2881346,103578,,"",1,,6.754479166666667,0,0
2881395,2881382,101266,,"",1,,6.522789351851852,0,0.25
2881403,2881382,103029,,"",0,,0.25,0,0.25
2881448,2881429,104424,,"",1,,6.916666666666667,0,4.916666666666667
2881456,2881429,102355,,"",0,,1.2496643518518518,0,0
2881464,2881429,108623,,"",1,,0.25,0,0.25
2881511,2881490,100469,,"",0,,0.5,0,0.5
2881519,2881490,104526,,"",0,,0.5,0,0.5
2881527,2881490,102146,,"",0,,0.5,0,0.5
2881535,2881490,100469,,"",0,,0.5,0,0.5
2881801,2881791,103905,,"",1,,5.25,0,4.25
2881809,2881791,101545,,"",0,,1.25,0,0.25
2881817,2881791,101690,,"",1,,1,0,1
2881834,2881827,100694,,"",0,,0.25,0,0.25
2881842,2881827,104146,,"",1,,0.25,0,0.25
2881881,2881868,104146,,"",1,,0.25,0,0.25
2881889,2881868,100694,,"",0,,0.25,0,0.25
2881934,2881899,103029,,"",1,,9.05599537037037,0,0.25
2881942,2881899,101122,,"",0,,0.25,0,0.25
2881963,2881952,101122,,"",0,,0.25,0,0.25
2881971,2881952,104131,,"",1,,0.25,0,0.25
2881997,2881981,103707,,"",1,,0.25,0,0.25
2882005,2881981,104645,,"",1,,0.25,0,0.25
2882044,2882015,101095,,"",0,,0.25,0,0.25
2882052,2882015,100817,,"",0,,0.25,0,0.25
2882137,2882116,104131,,"",0,,0.5,0,0.5
2882145,2882116,101122,,"",0,,0.5,0,0.5
2882153,2882116,104131,,"",1,,2.5,0,0.5
2882161,2882116,101122,,"",0,,2.5,0,0.5
2882331,2882316,102379,,"",1,,1.4180555555555556,0,1.3347222222222221
2882339,2882316,103029,,"",1,,6.0540625,0,2.3332291666666665
2882347,2882316,101122,,"",0,,2,0,2
2882355,2882316,103742,,"",1,,0.2911574074074074,0,0.2911574074074074
2882383,2882373,101122,,"",1,,0.25,0,0.25
2882391,2882373,103029,,"",0,,0.25,0,0.25
2882479,2882465,104360,,"",1,,0.25,0,0.25
2882487,2882465,103281,,"",1,,2.25,0,0.25
2882495,2882465,104441,,"",0,,2.2494444444444444,0,0.25
