fleet_plan_key,vessel_key,voyage_key,sequence,start,end,duration_days,laycan_start,laycan_end
1013798,1038667,1044146,1,2025-01-27,2025-02-27 16:39:56,31.69440365073264,2025-01-27,2025-01-27
1013798,1038667,1051407,2,2025-03-09,2025-04-16 05:51:56,38.24439439637625,2025-03-07,2025-03-09
1013798,1038706,1066103,1,2025-01-27,2025-02-27 16:40:00,31.694444444444443,2025-01-27,2025-01-27
1013798,1038877,1074211,1,2025-02-03,2025-02-24 03:03:09,21.12719210478524,2025-02-03,2025-02-03
